,RefSeq_oriC,Z_occurance,G_A_occurance,G_N_occurance,D_occurance,Correct
7754,NZ_CP007241_0,0.1818181818181818,1.0,1.0,0.1,False
7755,NZ_CP007241_1,0.8181818181818182,0.0,0.0,0.9,True
7756,NZ_CP017762_0,1.0,1.0,1.0,1.0,True
7757,NC_019978_0,1.0,1.0,1.0,1.0,True
7758,NZ_CP018763_0,1.0,1.0,1.0,1.0,True
7759,NZ_CP017676_0,0.1818181818181818,1.0,1.0,0.3076923076923077,False
7760,NZ_CP017676_1,0.8181818181818182,0.0,0.0,0.6923076923076923,True
7761,NZ_CP018135_0,0.1428571428571428,1.0,1.0,0.25,False
7762,NZ_CP018135_1,0.1428571428571428,0.7336874880072598,0.7346489954019079,0.1666666666666666,False
7763,NZ_CP018135_2,0.7142857142857143,0.0,0.0,0.5833333333333334,True
7764,NZ_CP012329_0,1.0,1.0,1.0,1.0,True
7765,NZ_AP014928_0,1.0,1.0,1.0,1.0,True
7766,NZ_CP019572_0,1.0,1.0,1.0,1.0,True
7767,NZ_CP011939_0,0.3,1.0,1.0,0.32,False
7768,NZ_CP011939_1,0.7,0.0,0.0,0.68,True
7769,NZ_CP009709_0,0.25,1.0,1.0,0.4705882352941176,False
7770,NZ_CP009709_1,0.75,0.0,0.0,0.5294117647058824,True
7771,NC_000964_0,1.0,1.0,1.0,1.0,True
7772,NZ_CP020773_0,1.0,1.0,1.0,1.0,True
7773,NC_016785_0,0.0666666666666666,1.0,1.0,0.2307692307692307,False
7774,NC_016785_1,0.3333333333333333,0.5361336086533215,0.5272748670653814,0.1538461538461538,False
7775,NC_016785_2,0.6,0.0,0.0,0.6153846153846154,True
7776,NZ_CP013261_0,0.1,1.0,1.0,0.2857142857142857,False
7777,NZ_CP013261_1,0.9,0.0,0.0,0.7142857142857143,True
7778,NC_020566_0,1.0,1.0,1.0,1.0,True
7779,NZ_CP019615_0,0.1,1.0,1.0,0.3043478260869565,False
7780,NZ_CP019615_1,0.9,0.0,0.0,0.6956521739130435,True
7781,NZ_CP014780_0,1.0,1.0,1.0,1.0,True
7782,NZ_CP020831_0,1.0,1.0,1.0,1.0,True
7783,NZ_CP011769_0,1.0,1.0,1.0,1.0,True
7784,NZ_CP011489_0,1.0,1.0,1.0,1.0,True
7785,NZ_CP016753_0,0.1923076923076923,0.7789458617402397,0.2828321082745696,0.1764705882352941,False
7786,NZ_CP016753_1,0.0384615384615384,0.4850445107156456,0.6588700299774902,0.2352941176470588,False
7787,NZ_CP016753_2,0.0384615384615384,0.0,1.0,0.0784313725490196,True
7788,NZ_CP016753_3,0.2692307692307692,1.0,0.0,0.2156862745098039,False
7789,NZ_CP016753_4,0.3461538461538461,0.6033682507830718,0.1452272492896792,0.1372549019607843,False
7790,NZ_CP016753_5,0.1153846153846153,0.2148812815973274,0.6422846190227267,0.1568627450980392,False
7791,NZ_CP015017_0,0.25,1.0,1.0,0.1538461538461538,False
7792,NZ_CP015017_1,0.75,0.0,0.0,0.8461538461538461,True
7793,NZ_CP010089_0,1.0,1.0,1.0,1.0,True
7794,NZ_CP021011_0,0.4,1.0,1.0,0.3684210526315789,False
7795,NZ_CP021011_1,0.6,0.0,0.0,0.631578947368421,True
7796,NZ_CP007018_0,1.0,1.0,1.0,1.0,True
7797,NZ_CP013202_0,1.0,1.0,1.0,1.0,True
7798,NZ_CP009590_0,1.0,1.0,1.0,1.0,True
7799,NZ_CP014252_0,0.1,1.0,1.0,0.2727272727272727,False
7800,NZ_CP014252_1,0.9,0.0,0.0,0.7272727272727273,True
7801,NZ_CP015282_0,1.0,1.0,1.0,1.0,True
7802,NZ_CP011155_0,1.0,1.0,1.0,1.0,True
7803,NZ_CP009755_0,0.2,1.0,1.0,1.0,False
7804,NZ_CP009755_1,0.2,0.7072938507318074,0.7057088315826185,0.0,False
7805,NZ_CP009755_2,0.1111111111111111,0.6228321732618564,0.6236773922994874,0.0,False
7806,NZ_CP009755_3,0.0666666666666666,0.5265415440292543,0.5253615840603301,0.0,False
7807,NZ_CP009755_4,0.0444444444444444,0.0,0.0,0.0,True
7808,NZ_CP009755_5,0.1555555555555555,0.3320644395772539,0.331320295548644,0.0,False
7809,NZ_CP009755_6,0.2222222222222222,0.2943969417042348,0.2959781718506128,0.0,False
7810,NZ_CP020028_0,1.0,1.0,1.0,1.0,True
7811,NZ_CP006874_0,0.1,1.0,1.0,0.238095238095238,False
7812,NZ_CP006874_1,0.9,0.0,0.0,0.7619047619047619,True
7813,NZ_CP014924_0,1.0,1.0,1.0,1.0,True
7814,NZ_CP018622_0,0.3571428571428571,1.0,1.0,0.3461538461538461,False
7815,NZ_CP018622_1,0.6428571428571429,0.0,0.0,0.6538461538461539,True
7816,NZ_CP012502_0,1.0,1.0,1.0,1.0,True
7817,NC_021003_0,0.5,1.0,1.0,0.1818181818181818,False
7818,NC_021003_1,0.5,0.0,0.0,0.8181818181818182,True
7819,NZ_CP016761_0,1.0,1.0,1.0,1.0,True
7820,NZ_CP014341_0,1.0,1.0,1.0,1.0,True
7821,NZ_CP006858_0,1.0,1.0,1.0,1.0,True
7822,NC_012581_0,1.0,1.0,1.0,1.0,True
7823,NZ_CP017885_0,0.2916666666666667,1.0,1.0,0.5,False
7824,NZ_CP017885_1,0.375,0.1661238423041724,0.1633772562214418,0.3333333333333333,False
7825,NZ_CP017885_2,0.3333333333333333,0.0,0.0,0.1666666666666666,False
7826,NZ_CP019512_0,0.0833333333333333,1.0,1.0,0.4814814814814814,False
7827,NZ_CP019512_1,0.9166666666666666,0.0,0.0,0.5185185185185185,True
7828,NZ_CP024239_0,0.0909090909090909,1.0,1.0,0.3333333333333333,False
7829,NZ_CP024239_1,0.0909090909090909,0.8067744458593785,0.8080876620938104,0.125,False
7830,NZ_CP024239_2,0.8181818181818182,0.0,0.0,0.5416666666666666,True
7831,NZ_CP012970_0,0.3,1.0,1.0,0.3513513513513513,False
7832,NZ_CP012970_1,0.7,0.0,0.0,0.6486486486486487,True
7833,NZ_CP017150_0,0.3846153846153846,1.0,1.0,0.375,False
7834,NZ_CP017150_1,0.3846153846153846,0.6049972352056127,0.6049972352056127,0.125,False
7835,NZ_CP017150_2,0.0769230769230769,0.0,0.0,0.5,True
7836,NZ_CP017150_3,0.0769230769230769,0.3342718536963385,0.3342718536963385,0.0,False
7837,NZ_CP017150_4,0.0769230769230769,0.2021958091590097,0.2041149895654519,0.0,False
7838,NC_021224_0,1.0,1.0,1.0,1.0,True
7839,NZ_CP017711_0,1.0,1.0,1.0,1.0,True
7840,NZ_AP014864_0,1.0,1.0,1.0,1.0,True
7841,NZ_CP021484_0,1.0,1.0,1.0,1.0,True
7842,NZ_CP007626_0,0.1818181818181818,1.0,1.0,0.4864864864864865,False
7843,NZ_CP007626_1,0.8181818181818182,0.0,0.0,0.5135135135135135,True
7844,NZ_CP015189_0,0.1,1.0,1.0,0.2727272727272727,False
7845,NZ_CP015189_1,0.9,0.0,0.0,0.7272727272727273,True
7846,NZ_CP014426_0,1.0,1.0,1.0,1.0,True
7847,NZ_CP011663_0,1.0,1.0,1.0,1.0,True
7848,NZ_CP016598_0,0.5,1.0,1.0,0.3333333333333333,False
7849,NZ_CP016598_1,0.5,0.0,0.0,0.6666666666666666,True
7850,NZ_CP020449_0,0.0769230769230769,1.0,1.0,0.2,False
7851,NZ_CP020449_1,0.6923076923076923,0.0,0.0,0.7333333333333333,True
7852,NZ_CP020449_2,0.2307692307692307,0.4711075303384491,0.4748197155931625,0.0666666666666666,False
7853,NZ_CP010052_0,1.0,1.0,1.0,1.0,True
7854,NZ_CP011163_0,0.2307692307692307,1.0,1.0,0.1111111111111111,False
7855,NZ_CP011163_1,0.6923076923076923,0.1847667664268178,0.1804439750059568,0.1111111111111111,False
7856,NZ_CP011163_2,0.0769230769230769,0.0,0.0,0.7777777777777778,True
7857,NC_021005_0,1.0,1.0,1.0,1.0,True
7858,NZ_AP017377_0,1.0,1.0,1.0,1.0,True
7859,NZ_CP017406_0,0.1818181818181818,1.0,1.0,0.3809523809523809,False
7860,NZ_CP017406_1,0.8181818181818182,0.0,0.0,0.6190476190476191,True
7861,NZ_CP014791_0,0.125,1.0,1.0,0.2758620689655172,False
7862,NZ_CP014791_1,0.875,0.0,0.0,0.7241379310344828,True
7863,NC_022794_0,1.0,1.0,1.0,1.0,True
7864,NZ_CP009828_0,1.0,1.0,1.0,1.0,True
7865,NZ_CP017953_0,1.0,1.0,1.0,1.0,True
7866,NZ_CP015207_0,0.3125,1.0,1.0,0.1590909090909091,False
7867,NZ_CP015207_1,0.0625,0.5979267632921396,0.597119397626437,0.2272727272727272,False
7868,NZ_CP015207_2,0.0625,0.0,0.0,0.4090909090909091,True
7869,NZ_CP015207_3,0.5625,0.1875416021096341,0.1859101803800028,0.2045454545454545,False
7870,NZ_CP019945_0,1.0,1.0,1.0,1.0,True
7871,NZ_CP007010_0,1.0,1.0,1.0,1.0,True
7872,NZ_CP010978_0,1.0,1.0,1.0,1.0,True
7873,NZ_CP014907_0,0.1,1.0,1.0,0.0666666666666666,False
7874,NZ_CP014907_1,0.9,0.0,0.0,0.9333333333333332,True
7875,NZ_AP017931_0,1.0,1.0,1.0,1.0,True
7876,NZ_CP012720_0,1.0,1.0,1.0,1.0,True
7877,NZ_CP021136_0,0.0909090909090909,1.0,1.0,0.0,False
7878,NZ_CP021136_1,0.0909090909090909,0.0,0.0,0.6666666666666666,True
7879,NZ_CP021136_2,0.8181818181818182,0.1946163489590046,0.1972985723327284,0.3333333333333333,False
7880,NZ_CP014873_0,1.0,1.0,1.0,1.0,True
7881,NZ_CP019722_0,1.0,1.0,1.0,1.0,True
7882,NZ_CP017060_0,1.0,1.0,1.0,1.0,True
7883,NZ_CP009697_0,1.0,1.0,1.0,1.0,True
7884,NZ_CP013114_0,1.0,1.0,1.0,1.0,True
7885,NZ_CP013146_0,1.0,1.0,1.0,1.0,True
7886,NC_014219_0,1.0,1.0,1.0,1.0,True
7887,NZ_CP015109_0,0.1538461538461538,1.0,1.0,0.0967741935483871,False
7888,NZ_CP015109_1,0.1538461538461538,0.4129245064471634,0.4117451219936382,0.3225806451612903,False
7889,NZ_CP015109_2,0.6923076923076923,0.0,0.0,0.5806451612903226,True
7890,NZ_CP009623_0,0.0714285714285714,1.0,1.0,0.1612903225806451,False
7891,NZ_CP009623_1,0.2857142857142857,0.600027758766745,0.597313142818855,0.2258064516129032,False
7892,NZ_CP009623_2,0.6428571428571429,0.0,0.0,0.6129032258064516,True
7893,NZ_CP013262_0,0.8181818181818182,1.0,1.0,0.0869565217391304,False
7894,NZ_CP013262_1,0.0909090909090909,0.0,0.0,0.6521739130434783,True
7895,NZ_CP013262_2,0.0909090909090909,0.2113915785781729,0.2081214637975444,0.2608695652173913,False
7896,NZ_CP020741_0,1.0,1.0,1.0,1.0,True
7897,NZ_CP020816_0,1.0,1.0,1.0,1.0,True
7898,NZ_CP010086_0,1.0,1.0,1.0,1.0,True
7899,NZ_CP014261_0,1.0,1.0,1.0,1.0,True
7900,NZ_CP020451_0,0.3684210526315789,0.8605097568021302,0.8579851769602124,0.2777777777777778,False
7901,NZ_CP020451_1,0.1578947368421052,1.0,1.0,0.1666666666666666,False
7902,NZ_CP020451_2,0.4736842105263157,0.0,0.0,0.5555555555555556,True
7903,NZ_CP009679_0,1.0,1.0,1.0,1.0,True
7904,NZ_CP019978_0,1.0,1.0,1.0,1.0,True
7905,NZ_CP013243_0,0.7,1.0,1.0,0.4137931034482758,False
7906,NZ_CP013243_1,0.3,0.0,0.0,0.5862068965517241,True
7907,NZ_CP010299_0,1.0,1.0,1.0,1.0,True
7908,NZ_CP009341_0,0.8181818181818182,0.0,1.0,0.6666666666666666,True
7909,NZ_CP009341_1,0.1818181818181818,1.0,0.0,0.3333333333333333,False
7910,NZ_CP020863_0,1.0,1.0,1.0,1.0,True
7911,NZ_CP016808_0,0.25,1.0,1.0,0.24,False
7912,NZ_CP016808_1,0.75,0.0,0.0,0.76,True
7913,NZ_CP010852_0,1.0,1.0,1.0,1.0,False
7914,NZ_CP009687_0,1.0,1.0,1.0,1.0,True
7915,NZ_CP018854_0,0.7692307692307693,1.0,1.0,0.6666666666666666,False
7916,NZ_CP018854_1,0.0769230769230769,0.5199350197261545,0.5216139857686314,0.3333333333333333,False
7917,NZ_CP018854_2,0.0769230769230769,0.0,0.0,0.0,False
7918,NZ_CP018854_3,0.0769230769230769,0.5095824315791178,0.507998782829229,0.0,False
7919,NZ_CP012692_0,1.0,1.0,1.0,1.0,True
7920,NZ_CP020367_0,1.0,1.0,1.0,1.0,True
7921,NZ_CP012727_0,1.0,1.0,1.0,1.0,True
7922,NZ_CP012979_0,1.0,1.0,1.0,1.0,True
7923,NZ_CP012756_0,0.125,1.0,1.0,0.3157894736842105,False
7924,NZ_CP012756_1,0.875,0.0,0.0,0.6842105263157895,True
7925,NZ_CP015184_0,1.0,1.0,1.0,1.0,True
7926,NZ_CP021501_0,1.0,1.0,1.0,1.0,True
7927,NZ_CP014616_0,1.0,1.0,1.0,1.0,True
7928,NZ_CP009748_0,1.0,1.0,1.0,1.0,True
7929,NZ_CP015283_0,0.25,1.0,1.0,0.3125,False
7930,NZ_CP015283_1,0.75,0.0,0.0,0.6875,True
7931,NZ_CP017580_0,0.1851851851851851,1.0,1.0,0.0,False
7932,NZ_CP017580_1,0.037037037037037,0.7370311979194865,0.7347090796780082,0.0,False
7933,NZ_CP017580_2,0.1296296296296296,0.7195911767334189,0.7195911767334189,0.0,False
7934,NZ_CP017580_3,0.1296296296296296,0.4899597738674292,0.4899597738674292,0.0,False
7935,NZ_CP017580_4,0.1296296296296296,0.4232380112492279,0.4209158930077497,0.0,False
7936,NZ_CP017580_5,0.0555555555555555,0.2388768253251781,0.2388768253251781,0.0,False
7937,NZ_CP017580_6,0.1666666666666666,0.2036080238317168,0.2012859055902387,0.0,False
7938,NZ_CP017580_7,0.1666666666666666,0.0,0.0,0.0,False
7939,NZ_CP002007_0,1.0,1.0,1.0,1.0,True
7940,NZ_CP017695_0,0.1875,1.0,1.0,0.0454545454545454,False
7941,NZ_CP017695_1,0.0625,0.7672885528228796,0.7672885528228796,0.0454545454545454,False
7942,NZ_CP017695_2,0.0625,0.5790548571416345,0.5790548571416345,0.0,False
7943,NZ_CP017695_3,0.125,0.0,0.0,0.6363636363636364,True
7944,NZ_CP017695_4,0.5625,0.1947852711511366,0.1947852711511366,0.2727272727272727,False
7945,NZ_CP006905_0,1.0,1.0,1.0,1.0,True
7946,NC_015672_0,0.5625,1.0,1.0,0.4705882352941176,False
7947,NC_015672_1,0.4375,0.0,0.0,0.5294117647058824,True
7948,NZ_CP014933_0,1.0,1.0,1.0,1.0,True
7949,NC_022226_0,0.1,1.0,1.0,0.3,False
7950,NC_022226_1,0.9,0.0,0.0,0.7,True
7951,NZ_CP017070_0,1.0,1.0,1.0,1.0,True
7952,NZ_CP017247_0,1.0,1.0,1.0,1.0,True
7953,NZ_CP020433_0,0.25,1.0,1.0,0.0,False
7954,NZ_CP020433_1,0.75,0.0,0.0,1.0,True
7955,NZ_CP017684_0,1.0,1.0,1.0,1.0,True
7956,NZ_CP021487_0,1.0,1.0,1.0,1.0,True
7957,NZ_CP013263_0,0.45,0.8276134343073392,0.8281635571333299,0.08,False
7958,NZ_CP013263_1,0.45,1.0,1.0,0.08,False
7959,NZ_CP013263_2,0.05,0.0,0.0,0.6,True
7960,NZ_CP013263_3,0.05,0.1838387056498659,0.1828657946755267,0.24,False
7961,NZ_CP017704_0,0.1,1.0,1.0,0.3870967741935484,False
7962,NZ_CP017704_1,0.9,0.0,0.0,0.6129032258064516,True
7963,NZ_CP015173_0,0.3,1.0,1.0,0.4054054054054054,False
7964,NZ_CP015173_1,0.7,0.0,0.0,0.5945945945945946,True
7965,NZ_CP014795_0,0.4166666666666667,1.0,1.0,0.1818181818181818,False
7966,NZ_CP014795_1,0.5833333333333334,0.0,0.0,0.8181818181818182,True
7967,NZ_CP007032_0,1.0,1.0,1.0,1.0,True
7968,NZ_CP015226_0,1.0,1.0,1.0,1.0,True
7969,NZ_CP014840_0,1.0,1.0,1.0,1.0,True
7970,NZ_CP015190_0,0.1,1.0,1.0,0.2727272727272727,False
7971,NZ_CP015190_1,0.9,0.0,0.0,0.7272727272727273,True
7972,NZ_CP020774_0,1.0,1.0,1.0,1.0,True
7973,NZ_CP009938_0,0.3076923076923077,1.0,1.0,0.2857142857142857,False
7974,NZ_CP009938_1,0.6923076923076923,0.0,0.0,0.7142857142857143,True
7975,NZ_CP015438_0,1.0,1.0,1.0,1.0,True
7976,NZ_CP020564_0,1.0,1.0,1.0,1.0,True
7977,NZ_CP021058_0,0.1,1.0,1.0,0.1304347826086956,False
7978,NZ_CP021058_1,0.9,0.0,0.0,0.8695652173913043,True
7979,NZ_CP012482_0,1.0,1.0,1.0,1.0,True
7980,NZ_CP007007_0,1.0,1.0,1.0,1.0,True
7981,NZ_CP007169_0,0.1,1.0,1.0,0.2727272727272727,False
7982,NZ_CP007169_1,0.9,0.0,0.0,0.7272727272727273,True
7983,NZ_CP020832_0,0.1,1.0,1.0,0.4642857142857143,False
7984,NZ_CP020832_1,0.9,0.0,0.0,0.5357142857142857,True
7985,NZ_CP017677_0,1.0,1.0,1.0,1.0,True
7986,NZ_CP020873_0,0.4375,1.0,1.0,0.0,False
7987,NZ_CP020873_1,0.5625,0.0,0.0,1.0,True
7988,NZ_CP017115_0,1.0,1.0,1.0,1.0,True
7989,NZ_CP015018_0,1.0,1.0,1.0,1.0,True
7990,NZ_CP021505_0,1.0,1.0,1.0,1.0,True
7991,NZ_CP017763_0,0.25,1.0,1.0,0.3333333333333333,False
7992,NZ_CP017763_1,0.75,0.0,0.0,0.6666666666666666,True
7993,NZ_CP014936_0,1.0,1.0,1.0,1.0,True
7994,NZ_CP017713_0,1.0,1.0,1.0,1.0,True
7995,NZ_CP017094_0,0.3846153846153846,1.0,1.0,0.2564102564102564,False
7996,NZ_CP017094_1,0.5384615384615384,0.0,0.0,0.5128205128205128,True
7997,NZ_CP017094_2,0.0769230769230769,0.2948816989792704,0.2960423164624098,0.2307692307692307,False
7998,NZ_CP012972_0,0.3,1.0,1.0,0.3513513513513513,False
7999,NZ_CP012972_1,0.7,0.0,0.0,0.6486486486486487,True
8000,NZ_CP019979_0,1.0,1.0,1.0,1.0,True
8001,NZ_CP010295_0,1.0,1.0,1.0,1.0,True
8002,NZ_CP015185_0,1.0,1.0,1.0,1.0,True
8003,NZ_CP017696_0,0.0526315789473684,1.0,1.0,0.0769230769230769,False
8004,NZ_CP017696_1,0.4736842105263157,0.0,0.0,0.7692307692307693,True
8005,NZ_CP017696_2,0.4736842105263157,0.2516206321062032,0.2480620491309044,0.1538461538461538,False
8006,NZ_CP020827_0,1.0,1.0,1.0,1.0,True
8007,NZ_CP013216_0,0.3076923076923077,1.0,1.0,0.3333333333333333,False
8008,NZ_CP013216_1,0.6923076923076923,0.0,0.0,0.6666666666666666,True
8009,NZ_CP017463_0,0.125,1.0,1.0,0.3214285714285714,False
8010,NZ_CP017463_1,0.875,0.0,0.0,0.6785714285714286,True
8011,NZ_CP014912_0,1.0,1.0,1.0,1.0,False
8012,NZ_CP017954_0,0.25,1.0,1.0,0.5555555555555556,False
8013,NZ_CP017954_1,0.75,0.0,0.0,0.4444444444444444,True
8014,NZ_CP017685_0,0.8,1.0,1.0,0.2857142857142857,False
8015,NZ_CP017685_1,0.1,0.0,0.0,0.5238095238095238,True
8016,NZ_CP017685_2,0.1,0.3137372552025899,0.3123328724943716,0.1904761904761904,False
8017,NZ_CP021495_0,1.0,1.0,1.0,1.0,True
8018,NZ_CP009720_0,0.5,1.0,1.0,0.4666666666666667,False
8019,NZ_CP009720_1,0.5,0.0,0.0,0.5333333333333333,True
8020,NZ_CP021252_0,0.0769230769230769,1.0,1.0,0.1923076923076923,False
8021,NZ_CP021252_1,0.0769230769230769,0.7024149571539859,0.7053801777076694,0.1923076923076923,False
8022,NZ_CP021252_2,0.6923076923076923,0.0,0.0,0.5769230769230769,True
8023,NZ_CP021252_3,0.1538461538461538,0.2258259511048865,0.2267792675810681,0.0384615384615384,False
8024,NZ_CP013149_0,1.0,1.0,1.0,1.0,True
8025,NZ_CP015208_0,0.25,1.0,1.0,0.2,False
8026,NZ_CP015208_1,0.0555555555555555,0.6298221525787414,0.6350402827333766,0.1333333333333333,False
8027,NZ_CP015208_2,0.1944444444444444,0.656839444754009,0.656839444754009,0.1333333333333333,False
8028,NZ_CP015208_3,0.1944444444444444,0.4345394038093889,0.4345394038093889,0.0666666666666666,False
8029,NZ_CP015208_4,0.0277777777777777,0.279584027288204,0.2848021574428391,0.0666666666666666,False
8030,NZ_CP015208_5,0.0277777777777777,0.2398077142127088,0.2398077142127088,0.0,False
8031,NZ_CP015208_6,0.0277777777777777,0.0,0.0,0.0,False
8032,NZ_CP015208_7,0.2222222222222222,0.1073487896708729,0.1125669198255081,0.4,False
8033,NZ_CP010300_0,1.0,1.0,1.0,1.0,True
8034,NZ_CP013274_0,1.0,1.0,1.0,1.0,True
8035,NZ_CP013246_0,0.25,1.0,1.0,0.2580645161290322,False
8036,NZ_CP013246_1,0.75,0.0,0.0,0.7419354838709677,True
8037,NZ_CP017965_0,0.4090909090909091,1.0,1.0,0.0,False
8038,NZ_CP017965_1,0.1363636363636363,0.8831905491928939,0.8101297276126572,0.0,False
8039,NZ_CP017965_2,0.2272727272727272,0.8027781952752644,0.8181842814422883,0.0,False
8040,NZ_CP017965_3,0.0909090909090909,0.6812066011362612,0.62392386308213,0.0,False
8041,NZ_CP017965_4,0.0454545454545454,0.0,0.0,0.0,True
8042,NZ_CP017965_5,0.0454545454545454,0.4105483244990865,0.4565936556263332,0.0,False
8043,NZ_CP017965_6,0.0454545454545454,0.305058733546424,0.2771589862205209,1.0,False
8044,NC_018625_0,1.0,1.0,0.0,0.0,True
8045,NC_020931_0,0.8181818181818182,1.0,1.0,0.4285714285714285,True
8046,NC_020931_1,0.1818181818181818,0.0,0.0,0.5714285714285714,False
8047,NC_018619_0,1.0,1.0,0.0,1.0,True
8048,NC_018621_0,1.0,1.0,0.0,1.0,True
8049,NC_014307_0,1.0,1.0,0.0,1.0,True
8050,NC_009256_0,1.0,1.0,0.0,1.0,True
8051,NC_007516_0,1.0,1.0,0.0,0.0,True
8052,NC_017430_0,0.8181818181818182,1.0,1.0,0.3333333333333333,True
8053,NC_017430_1,0.1818181818181818,0.0,0.0,0.6666666666666666,False
8054,NC_002937_0,1.0,1.0,0.0,1.0,True
8055,NC_017310_0,1.0,1.0,0.0,1.0,False
8056,NC_015734_0,1.0,1.0,1.0,1.0,True
8057,NC_008751_0,1.0,1.0,0.0,1.0,True
8058,NZ_LT906445_0,1.0,1.0,1.0,1.0,True
8059,NC_008782_0,1.0,1.0,0.0,1.0,True
8060,NC_015740_0,0.1,1.0,1.0,0.25,False
8061,NC_015740_1,0.9,0.0,0.0,0.75,True
8062,NC_014355_0,1.0,1.0,0.0,1.0,True
8063,NZ_CP006711_0,0.0952380952380952,1.0,1.0,0.12,False
8064,NZ_CP006711_1,0.4761904761904761,0.9151051665875586,0.9106845569118074,0.12,False
8065,NZ_CP006711_2,0.0476190476190476,0.6636747262504398,0.6592541165746887,0.04,False
8066,NZ_CP006711_3,0.0476190476190476,0.4375376353988821,0.4375376353988821,0.08,False
8067,NZ_CP006711_4,0.0476190476190476,0.0,0.0,0.48,True
8068,NZ_CP006711_5,0.1428571428571428,0.4284449230289677,0.4240243133532166,0.0,False
8069,NZ_CP006711_6,0.1428571428571428,0.1976168379889059,0.1931962283131548,0.16,False
8070,NC_007577_0,0.1428571428571428,0.7355613252050739,1.0,0.1666666666666666,False
8071,NC_007577_1,0.0714285714285714,1.0,0.5801708177634158,0.1666666666666666,False
8072,NC_007577_2,0.5714285714285714,0.0,0.7956214634853803,0.3333333333333333,True
8073,NC_007577_3,0.2142857142857142,0.4280653324788289,0.0,0.3333333333333333,False
8074,NZ_CP025438_0,1.0,1.0,1.0,1.0,True
8075,NC_020912_0,0.0909090909090909,1.0,1.0,0.0,False
8076,NC_020912_1,0.0909090909090909,0.0,0.0,0.9333333333333332,True
8077,NC_020912_2,0.8181818181818182,0.6075792257002305,0.6071938688980512,0.0666666666666666,False
8078,NC_009937_0,0.2941176470588235,1.0,1.0,0.25,False
8079,NC_009937_1,0.5294117647058824,0.5001167818258221,0.5001167818258221,0.25,True
8080,NC_009937_2,0.0588235294117647,0.621434181712521,0.6198259723789542,0.25,False
8081,NC_009937_3,0.0588235294117647,0.0,0.0,0.25,False
8082,NC_009937_4,0.0588235294117647,0.0999924835887483,0.0983842742551816,0.0,False
8083,NZ_LT906444_0,0.1,1.0,1.0,0.25,False
8084,NZ_LT906444_1,0.9,0.0,0.0,0.75,True
8085,NC_016944_0,1.0,1.0,1.0,1.0,True
8086,NZ_CP021903_0,1.0,1.0,1.0,1.0,True
8087,NZ_CP021921_0,1.0,1.0,1.0,1.0,True
8088,NC_002944_0,0.0526315789473684,1.0,1.0,1.0,False
8089,NC_002944_1,0.4736842105263157,0.0,0.0,0.0,True
8090,NC_002944_2,0.4736842105263157,0.4087296415262274,0.4094085827561565,0.0,False
8091,NC_010943_0,1.0,1.0,1.0,1.0,True
8092,NC_010531_0,1.0,1.0,0.0,1.0,True
8093,NZ_CP006696_0,0.0416666666666666,1.0,1.0,0.2083333333333333,False
8094,NZ_CP006696_1,0.0416666666666666,0.8313934731356247,0.8291464088709405,0.125,False
8095,NZ_CP006696_2,0.0416666666666666,0.8156918483758042,0.8156918483758042,0.1666666666666666,False
8096,NZ_CP006696_3,0.125,0.4545777918156625,0.4523307275509782,0.0833333333333333,False
8097,NZ_CP006696_4,0.375,0.0,0.0,0.0833333333333333,True
8098,NZ_CP006696_5,0.375,0.1656450345369566,0.1656450345369566,0.3333333333333333,False
8099,NZ_CP010337_0,1.0,1.0,0.0,1.0,True
8100,NC_009443_0,1.0,1.0,0.0,1.0,True
8101,NC_010995_0,1.0,1.0,1.0,1.0,True
8102,NC_018626_0,1.0,1.0,1.0,1.0,True
8103,NC_010831_0,1.0,1.0,0.0,1.0,True
8104,NC_015856_0,1.0,1.0,1.0,1.0,True
8105,NC_008767_0,0.1,1.0,1.0,0.05,False
8106,NC_008767_1,0.9,0.0,0.0,0.95,True
8107,NC_018622_0,1.0,1.0,1.0,1.0,True
8108,NZ_CP025400_0,1.0,1.0,1.0,1.0,True
8109,NZ_CP006869_0,0.9,1.0,1.0,0.8695652173913043,True
8110,NZ_CP006869_1,0.1,0.0,0.0,0.1304347826086956,False
8111,NC_018620_0,1.0,1.0,1.0,1.0,True
8112,NZ_CP010028_0,0.131578947368421,1.0,1.0,0.0454545454545454,False
8113,NZ_CP010028_1,0.1842105263157894,0.6873704074046804,0.6867431959027863,0.8181818181818182,False
8114,NZ_CP010028_2,0.0789473684210526,0.5851113100935561,0.5862851866307462,0.0,False
8115,NZ_CP010028_3,0.0789473684210526,0.0,0.0,0.0,True
8116,NZ_CP010028_4,0.2368421052631578,0.4964937261151791,0.4954835692594743,0.0,False
8117,NZ_CP010028_5,0.2368421052631578,0.3901601069754958,0.3909428636705475,0.0,False
8118,NZ_CP010028_6,0.0263157894736842,0.248700808254024,0.2471935181394994,0.0,False
8119,NZ_CP010028_7,0.0263157894736842,0.197069218181084,0.1974645872799794,0.1363636363636363,False
8120,NZ_AP012541_0,0.1,1.0,1.0,0.1818181818181818,False
8121,NZ_AP012541_1,0.9,0.0,0.0,0.8181818181818182,True
8122,NC_008786_0,0.2195121951219512,1.0,1.0,0.0,False
8123,NC_008786_1,0.2195121951219512,0.9246804825313276,0.92366929338993,0.0,False
8124,NC_008786_2,0.1707317073170731,0.6318108401094752,0.6311199200857424,0.0,False
